,title,url,published,publishedAt,category
46,PS Now Members Get Four More PS4 Games This Month - Push Square | technology,https://news.google.com/__i/rss/rd/articles/CBMiWWh0dHBzOi8vd3d3LnB1c2hzcXVhcmUuY29tL25ld3MvMjAyMi8wNC9wcy1ub3ctbWVtYmVycy1nZXQtZm91ci1tb3JlLXBzNC1nYW1lcy10aGlzLW1vbnRo0gEA?oc=5,"Mon, 04 Apr 2022 15:15:00 GMT",1649085300,technology
47,Save Hundreds on Already-Discounted Refurb MacBooks This Week at Woot - CNET | technology,https://news.google.com/__i/rss/rd/articles/CBMiamh0dHBzOi8vd3d3LmNuZXQuY29tL3RlY2gvY29tcHV0aW5nL3NhdmUtaHVuZHJlZHMtb24tYWxyZWFkeS1kaXNjb3VudGVkLXJlZnVyYi1tYWNib29rcy10aGlzLXdlZWstYXQtd29vdC_SAQA?oc=5,"Sun, 03 Apr 2022 15:45:37 GMT",1649000737,technology
48,"Classic Doom gets ray tracing, but only for Nvidia GPUs - Rock Paper Shotgun | technology",https://news.google.com/__i/rss/rd/articles/CBMiV2h0dHBzOi8vd3d3LnJvY2twYXBlcnNob3RndW4uY29tL2NsYXNzaWMtZG9vbS1nZXRzLXJheS10cmFjaW5nLWJ1dC1vbmx5LWZvci1udmlkaWEtZ3B1c9IBAA?oc=5,"Mon, 04 Apr 2022 10:12:14 GMT",1649067134,technology
49,Massive video leak reveals four major DJI Mini 3 drone features - DroneDJ | technology,https://news.google.com/__i/rss/rd/articles/CBMiPmh0dHBzOi8vZHJvbmVkai5jb20vMjAyMi8wNC8wMi9kamktbWluaS0zLXBob3Rvcy12aWRlby1sZWFrZWQv0gEA?oc=5,"Sun, 03 Apr 2022 07:31:46 GMT",1648971106,technology
50,Hori Split Pad Pro Attachment review: I'm not attached - The Verge | technology,https://news.google.com/__i/rss/rd/articles/CBMiZWh0dHBzOi8vd3d3LnRoZXZlcmdlLmNvbS8yMzAwNzYxMC9ob3JpLXNwbGl0LXBhZC1wcm8tYXR0YWNobWVudC1uaW50ZW5kby1zd2l0Y2gtcHJpY2UtZmVhdHVyZXMtcmV2aWV30gEA?oc=5,"Mon, 04 Apr 2022 18:00:00 GMT",1649095200,technology
51,Why not updating Google's Chrome browser exposes customers to hacks - New York Post | technology,https://news.google.com/__i/rss/rd/articles/CBMiU2h0dHBzOi8vbnlwb3N0LmNvbS8yMDIyLzA0LzAzL2dvb2dsZS1jaHJvbWUtZGFuZ2VyLXJldmVhbGVkLWNoZWNrLXlvdXItYnJvd3NlLWFzYXAv0gEA?oc=5,"Sun, 03 Apr 2022 20:54:00 GMT",1649019240,technology
52,Stunning Fan-Made Assetto Corsa Mod Proves Racing Games Are Failing Badly At Weather Effects - Jalopnik | technology,https://news.google.com/__i/rss/rd/articles/CBMiV2h0dHBzOi8vamFsb3BuaWsuY29tL3N0dW5uaW5nLWZhbi1tYWRlLWFzc2V0dG8tY29yc2EtbW9kLXByb3Zlcy10b2RheXMtcmFjaW4tMTg0ODczODIzMNIBAA?oc=5,"Mon, 04 Apr 2022 14:00:00 GMT",1649080800,technology
53,Do you really need an M1 Ultra Mac Studio for music? - Gearnews | technology,https://news.google.com/__i/rss/rd/articles/CBMiTWh0dHBzOi8vd3d3LmdlYXJuZXdzLmNvbS9kby15b3UtcmVhbGx5LW5lZWQtYW4tbTEtdWx0cmEtbWFjLXN0dWRpby1mb3ItbXVzaWMv0gEA?oc=5,"Sun, 03 Apr 2022 11:35:23 GMT",1648985723,technology
54,At a Glance is starting to show your Bluetooth accessories on Google Pixel phones - Android Police | technology,https://news.google.com/__i/rss/rd/articles/CBMiTWh0dHBzOi8vd3d3LmFuZHJvaWRwb2xpY2UuY29tL2dvb2dsZS1waXhlbC1waG9uZXMtYXQtYS1nbGFuY2Utc2hvdy1ibHVldG9vdGgv0gEA?oc=5,"Mon, 04 Apr 2022 09:59:00 GMT",1649066340,technology
55,"Random: Kirby Coffee Is Now A Thing In Japan, With Amazing Commercials - Nintendo Life | technology",https://news.google.com/__i/rss/rd/articles/CBMibmh0dHBzOi8vd3d3Lm5pbnRlbmRvbGlmZS5jb20vbmV3cy8yMDIyLzA0L3JhbmRvbS1raXJieS1jb2ZmZWUtaXMtbm93LWEtdGhpbmctaW4tamFwYW4td2l0aC1hbWF6aW5nLWNvbW1lcmNpYWxz0gEA?oc=5,"Mon, 04 Apr 2022 13:46:28 GMT",1649079988,technology
56,Google warns this dangerous hidden app lets strangers record you - New York Post | technology,https://news.google.com/__i/rss/rd/articles/CBMiX2h0dHBzOi8vbnlwb3N0LmNvbS8yMDIyLzA0LzA0L2dvb2dsZS13YXJucy10aGlzLWRhbmdlcm91cy1oaWRkZW4tYXBwLWxldHMtc3RyYW5nZXJzLXJlY29yZC15b3Uv0gEA?oc=5,"Mon, 04 Apr 2022 18:17:00 GMT",1649096220,technology
57,‘RealityScan’ is a new app from Epic Games that uses the iPhone camera to create 3D models - 9to5Mac | technology,https://news.google.com/__i/rss/rd/articles/CBMieGh0dHBzOi8vOXRvNW1hYy5jb20vMjAyMi8wNC8wNC9yZWFsaXR5c2Nhbi1pcy1hLW5ldy1hcHAtZnJvbS1lcGljLWdhbWVzLXRoYXQtdXNlcy10aGUtaXBob25lLWNhbWVyYS10by1jcmVhdGUtM2QtbW9kZWxzL9IBAA?oc=5,"Mon, 04 Apr 2022 13:00:00 GMT",1649077200,technology
58,Video Games Turn 60: How Spacewar Launched a Revolution - How-To Geek | technology,https://news.google.com/__i/rss/rd/articles/CBMiWGh0dHBzOi8vd3d3Lmhvd3RvZ2Vlay5jb20vNzk0MTY1L3ZpZGVvLWdhbWVzLXR1cm4tNjAtaG93LXNwYWNld2FyLWxhdW5jaGVkLWEtcmV2b2x1dGlvbi_SAQA?oc=5,"Mon, 04 Apr 2022 11:00:54 GMT",1649070054,technology
59,‘Vivid’ doubles usable display brightness of the new MacBook Pro and Pro Display XDR - 9to5Mac | technology,https://news.google.com/__i/rss/rd/articles/CBMicmh0dHBzOi8vOXRvNW1hYy5jb20vMjAyMi8wNC8wNC92aXZpZC1kb3VibGVzLXVzYWJsZS1kaXNwbGF5LWJyaWdodG5lc3Mtb2YtdGhlLW5ldy1tYWNib29rLXByby1hbmQtcHJvLWRpc3BsYXkteGRyL9IBAA?oc=5,"Mon, 04 Apr 2022 15:54:00 GMT",1649087640,technology
60,Asmongold Claims He’s ‘Done’ With World of Warcraft - GameRant | technology,https://news.google.com/__i/rss/rd/articles/CBMiNmh0dHBzOi8vZ2FtZXJhbnQuY29tL2FzbW9uZ29sZC1kb25lLXdvcmxkLW9mLXdhcmNyYWZ0L9IBAA?oc=5,"Sun, 03 Apr 2022 19:14:00 GMT",1649013240,technology
61,This Week in Pokémon GO: 4-10 April 2022 | Pokémon GO Hub - Pokémon GO Hub | technology,https://news.google.com/__i/rss/rd/articles/CBMiTGh0dHBzOi8vcG9rZW1vbmdvaHViLm5ldC9wb3N0L2V2ZW50L3RoaXMtd2Vlay1pbi1wb2tlbW9uLWdvLTQtMTAtYXByaWwtMjAyMi_SAQA?oc=5,"Sun, 03 Apr 2022 19:45:10 GMT",1649015110,technology
62,"After the USB-C iPhone, we now have a Lightning port on an Android device - TechRadar | technology",https://news.google.com/__i/rss/rd/articles/CBMiZ2h0dHBzOi8vd3d3LnRlY2hyYWRhci5jb20vbmV3cy9hZnRlci10aGUtdXNiLWMtaXBob25lLXdlLW5vdy1oYXZlLWEtbGlnaHRuaW5nLXBvcnQtb24tYW4tYW5kcm9pZC1kZXZpY2XSAQA?oc=5,"Sun, 03 Apr 2022 13:30:42 GMT",1648992642,technology
63,Cloudle is Wordle for weather forecasts - Rock Paper Shotgun | technology,https://news.google.com/__i/rss/rd/articles/CBMiSGh0dHBzOi8vd3d3LnJvY2twYXBlcnNob3RndW4uY29tL2Nsb3VkbGUtaXMtd29yZGxlLWZvci13ZWF0aGVyLWZvcmVjYXN0c9IBAA?oc=5,"Mon, 04 Apr 2022 11:09:40 GMT",1649070580,technology
64,Horizon Forbidden West's 1.09 Patch Makes Looting So Much Better - Push Square | technology,https://news.google.com/__i/rss/rd/articles/CBMiZ2h0dHBzOi8vd3d3LnB1c2hzcXVhcmUuY29tL25ld3MvMjAyMi8wNC9ob3Jpem9uLWZvcmJpZGRlbi13ZXN0cy0xLTA5LXBhdGNoLW1ha2VzLWxvb3Rpbmctc28tbXVjaC1iZXR0ZXLSAQA?oc=5,"Mon, 04 Apr 2022 00:30:00 GMT",1649032200,technology
65,AMD Radeon Software 22.3.1 drivers manipulates CPU settings without user input - Wccftech | technology,https://news.google.com/__i/rss/rd/articles/CBMiZGh0dHBzOi8vd2NjZnRlY2guY29tL2FtZC1yYWRlb24tc29mdHdhcmUtMjItMy0xLWRyaXZlcnMtbWFuaXB1bGF0ZXMtY3B1LXNldHRpbmdzLXdpdGhvdXQtdXNlci1pbnB1dC_SAQA?oc=5,"Mon, 04 Apr 2022 15:56:39 GMT",1649087799,technology
66,Half-Life: Alyx mod brings whole new campaign to the game - Eurogamer.net | technology,https://news.google.com/__i/rss/rd/articles/CBMiUmh0dHBzOi8vd3d3LmV1cm9nYW1lci5uZXQvaGFsZi1saWZlLWFseXgtbW9kLWJyaW5ncy13aG9sZS1uZXctY2FtcGFpZ24tdG8tdGhlLWdhbWXSAQA?oc=5,"Mon, 04 Apr 2022 15:21:06 GMT",1649085666,technology
67,Vietnamese retailer wastes hundreds of NVIDIA RTX A4000 workstation GPUs for mining rigs - VideoCardz.com | technology,https://news.google.com/__i/rss/rd/articles/CBMidGh0dHBzOi8vdmlkZW9jYXJkei5jb20vbmV3ei92aWV0bmFtZXNlLXJldGFpbGVyLXdhc3Rlcy1odW5kcmVkcy1vZi1udmlkaWEtcnR4LWE0MDAwLXdvcmtzdGF0aW9uLWdwdXMtZm9yLW1pbmluZy1yaWdz0gEA?oc=5,"Mon, 04 Apr 2022 16:26:00 GMT",1649089560,technology
68,Ubisoft Insider Teases Four Unannounced Games - ComicBook.com | technology,https://news.google.com/__i/rss/rd/articles/CBMiUGh0dHBzOi8vY29taWNib29rLmNvbS9nYW1pbmcvbmV3cy91Ymlzb2Z0LWluc2lkZXItdGVhc2VzLWZvdXItdW5hbm5vdW5jZWQtZ2FtZXMv0gEA?oc=5,"Sun, 03 Apr 2022 04:52:00 GMT",1648961520,technology
69,What Ever Happened to Adobe Flash? - TechSpot | technology,https://news.google.com/__i/rss/rd/articles/CBMiMmh0dHBzOi8vd3d3LnRlY2hzcG90LmNvbS9hcnRpY2xlLzI0MTMtYWRvYmUtZmxhc2gv0gEA?oc=5,"Mon, 04 Apr 2022 11:11:00 GMT",1649070660,technology
0,Hubble finds a protoplanet that could upend planet formation models - Phys.org | science,https://news.google.com/__i/rss/rd/articles/CBMiT2h0dHBzOi8vcGh5cy5vcmcvbmV3cy8yMDIyLTA0LXByZW5hdGFsLXByb3RvcGxhbmV0LXVwZW5kcy1wbGFuZXQtZm9ybWF0aW9uLmh0bWzSAQA?oc=5,"Mon, 04 Apr 2022 15:30:01 GMT",1649086201,science
1,Critical Test of NASA’s Megarocket Resumes After Lightning Strikes and Technical Glitches - Gizmodo | science,https://news.google.com/__i/rss/rd/articles/CBMiVmh0dHBzOi8vZ2l6bW9kby5jb20vY3JpdGljYWwtdGVzdC1vZi1uYXNhLXMtbWVnYXJvY2tldC1yZXN1bWVzLWFmdGVyLWxpZ2h0bi0xODQ4NzQ1Mzcx0gEA?oc=5,"Mon, 04 Apr 2022 15:25:00 GMT",1649085900,science
2,Scientists Have Finally Sequenced the Complete Human Genome – And Revealed New Genetic Secrets - SciTechDaily | science,https://news.google.com/__i/rss/rd/articles/CBMidmh0dHBzOi8vc2NpdGVjaGRhaWx5LmNvbS9zY2llbnRpc3RzLWhhdmUtZmluYWxseS1zZXF1ZW5jZWQtdGhlLWNvbXBsZXRlLWh1bWFuLWdlbm9tZS1hbmQtcmV2ZWFsZWQtbmV3LWdlbmV0aWMtc2VjcmV0cy_SAQA?oc=5,"Mon, 04 Apr 2022 00:49:47 GMT",1649033387,science
3,"See Venus, Saturn and Mars shine close before sunrise this week - Space.com | science",https://news.google.com/__i/rss/rd/articles/CBMiM2h0dHBzOi8vd3d3LnNwYWNlLmNvbS92ZW51cy1zYXR1cm4tbWFycy1zaGluZS1jbG9zZdIBAA?oc=5,"Sun, 03 Apr 2022 11:57:16 GMT",1648987036,science
4,"Sound travels much slower on Mars than on Earth, researchers find - CBS News | science",https://news.google.com/__i/rss/rd/articles/CBMiUmh0dHBzOi8vd3d3LmNic25ld3MuY29tL25ld3MvbWFycy1zb3VuZC1zbG93ZXItbmFzYS1wZXJzZXZlcmFuY2Utcm92ZXItcmVjb3JkaW5ncy_SAQA?oc=5,"Sat, 02 Apr 2022 21:35:50 GMT",1648935350,science
5,The Most Distant Exoplanet Ever Found by Kepler Is... Surprisingly Familiar - ScienceAlert | science,https://news.google.com/__i/rss/rd/articles/CBMicmh0dHBzOi8vd3d3LnNjaWVuY2VhbGVydC5jb20va2VwbGVyLXMtZGF0YS1tb3N0LWRpc3RhbnQtcGxhbmV0LWRldGVjdGlvbi1pcy1hLWp1cGl0ZXItdHdpbi0xNy0wMDAtbGlnaHQteWVhcnMtYXdhedIBAA?oc=5,"Mon, 04 Apr 2022 06:31:21 GMT",1649053881,science
6,'Impossible' chemistry may reveal origins of life on Earth - National Geographic | science,https://news.google.com/__i/rss/rd/articles/CBMia2h0dHBzOi8vd3d3Lm5hdGlvbmFsZ2VvZ3JhcGhpYy5jb20vc2NpZW5jZS9hcnRpY2xlL2ltcG9zc2libGUtY2hlbWlzdHJ5LW1heS1yZXZlYWwtb3JpZ2lucy1vZi1saWZlLW9uLWVhcnRo0gEA?oc=5,"Mon, 04 Apr 2022 10:02:17 GMT",1649066537,science
7,Space Needle-sized asteroid heading for Earth in close flyby - The Jerusalem Post | science,https://news.google.com/__i/rss/rd/articles/CBMiLGh0dHBzOi8vd3d3Lmpwb3N0LmNvbS9zY2llbmNlL2FydGljbGUtNzAzMDU10gEA?oc=5,"Sun, 03 Apr 2022 04:28:00 GMT",1648960080,science
8,Why isn't Earth perfectly round? - Livescience.com | science,https://news.google.com/__i/rss/rd/articles/CBMiL2h0dHBzOi8vd3d3LmxpdmVzY2llbmNlLmNvbS93aHktZWFydGgtbm90LXJvdW5k0gEA?oc=5,"Sun, 03 Apr 2022 11:00:01 GMT",1648983601,science
9,How did cockroaches survive the dino-killing asteroid strike? - Livescience.com | science,https://news.google.com/__i/rss/rd/articles/CBMiSmh0dHBzOi8vd3d3LmxpdmVzY2llbmNlLmNvbS9ob3ctY29ja3JvYWNoZXMtc3Vydml2ZWQtZGluby1raWxsaW5nLWFzdGVyb2lk0gEA?oc=5,"Mon, 04 Apr 2022 11:15:06 GMT",1649070906,science
10,New Model Suggests That Europa Has an Oxygen-Rich Ocean Very Similar to Earth - ScienceAlert | science,https://news.google.com/__i/rss/rd/articles/CBMiamh0dHBzOi8vd3d3LnNjaWVuY2VhbGVydC5jb20vbmV3LW1vZGVsLXN1Z2dlc3RzLXRoYXQtZXVyb3BhLWhhcy1hbi1veHlnZW4tcmljaC1vY2Vhbi12ZXJ5LXNpbWlsYXItdG8tZWFydGjSAQA?oc=5,"Sat, 02 Apr 2022 20:03:45 GMT",1648929825,science
11,Even The Currents in The Ocean's Depths Can't Escape The Effects of Climate Change - ScienceAlert | science,https://news.google.com/__i/rss/rd/articles/CBMiYGh0dHBzOi8vd3d3LnNjaWVuY2VhbGVydC5jb20vZ2xvYmFsLXdhcm1pbmctc3BlZWRzLXVwLWN1cnJlbnRzLWluLXRoZS1kZWVwZXN0LXBhcnRzLW9mLXRoZS1vY2VhbtIBAA?oc=5,"Sun, 03 Apr 2022 06:01:19 GMT",1648965679,science
0,John Oliver Slams O.J. Simpson’s Thoughts on Will Smith Slap: ‘No One Wants to Hear From You’ - Variety | entertainment,https://news.google.com/__i/rss/rd/articles/CBMiXWh0dHBzOi8vdmFyaWV0eS5jb20vMjAyMi90di9uZXdzL2pvaG4tb2xpdmVyLW9qLXNpbXBzb24tZGVmZW5kaW5nLXdpbGwtc21pdGgtc2xhcC0xMjM1MjIzOTQyL9IBAA?oc=5,"Mon, 04 Apr 2022 14:52:00 GMT",1649083920,entertainment
1,Kanye West drops out of Coachella - CNN | entertainment,https://news.google.com/__i/rss/rd/articles/CBMiTGh0dHBzOi8vd3d3LmNubi5jb20vMjAyMi8wNC8wNC9lbnRlcnRhaW5tZW50L2thbnllLXdlc3QtY29hY2hlbGxhL2luZGV4Lmh0bWzSAQA?oc=5,"Mon, 04 Apr 2022 18:44:00 GMT",1649097840,entertainment
2,Biggest moments from 2022 Grammys l GMA - Good Morning America | entertainment,https://news.google.com/__i/rss/rd/articles/CBMiK2h0dHBzOi8vd3d3LnlvdXR1YmUuY29tL3dhdGNoP3Y9RmZnZkNMOGlrUjDSAQA?oc=5,"Mon, 04 Apr 2022 14:21:45 GMT",1649082105,entertainment
3,Amy Schumer Reveals the Oscars Jokes She 'Wasn't Allowed to Say on TV' - TVLine | entertainment,https://news.google.com/__i/rss/rd/articles/CBMiRGh0dHBzOi8vdHZsaW5lLmNvbS8yMDIyLzA0LzA0L2FteS1zY2h1bWVyLW9zY2Fycy1qb2tlcy1jZW5zb3JlZC1jdXQv0gEA?oc=5,"Mon, 04 Apr 2022 19:14:00 GMT",1649099640,entertainment
4,Grammys Match Last Year’s Low With 8.9M Tuning In On CBS & Paramount+ - Deadline | entertainment,https://news.google.com/__i/rss/rd/articles/CBMiW2h0dHBzOi8vZGVhZGxpbmUuY29tLzIwMjIvMDQvMjAyMi1ncmFtbXlzLXJhdGluZ3MtbWF0Y2gtbGFzdC15ZWFyLWNicy1wYXJhbW91bnQtMTIzNDk5NDA5OC_SAQA?oc=5,"Mon, 04 Apr 2022 18:21:00 GMT",1649096460,entertainment
5,"Netflix, Apple+ drop plans for Will Smith biopic after slap: report - New York Post | entertainment",https://news.google.com/__i/rss/rd/articles/CBMiWGh0dHBzOi8vbnlwb3N0LmNvbS8yMDIyLzA0LzA0L25ldGZsaXgtYXBwbGUtZHJvcC1wbGFucy1mb3Itd2lsbC1zbWl0aC1iaW9waWMtYWZ0ZXItc2xhcC_SAQA?oc=5,"Mon, 04 Apr 2022 14:54:00 GMT",1649084040,entertainment
6,"Martha Stewart's Cat Princess Peony Died After Her Dogs Mistakenly Killed Her, And This Is So Incredibly Sad - BuzzFeed | entertainment",https://news.google.com/__i/rss/rd/articles/CBMiVGh0dHBzOi8vd3d3LmJ1enpmZWVkLmNvbS9yYWNoZWxicm9kc2t5L21hcnRoYS1zdGV3YXJ0LWNhdC1wcmluY2Vzcy1wZW9ueS1raWxsZWQtZG9nc9IBXGh0dHBzOi8vd3d3LmJ1enpmZWVkLmNvbS9hbXBodG1sL3JhY2hlbGJyb2Rza3kvbWFydGhhLXN0ZXdhcnQtY2F0LXByaW5jZXNzLXBlb255LWtpbGxlZC1kb2dz?oc=5,"Mon, 04 Apr 2022 15:30:32 GMT",1649086232,entertainment
7,Grammys 2022: Lady Gaga gives emotional tribute to Tony Bennett - Fox News | entertainment,https://news.google.com/__i/rss/rd/articles/CBMiYWh0dHBzOi8vd3d3LmZveG5ld3MuY29tL2VudGVydGFpbm1lbnQvZ3JhbW15cy0yMDIyLWxhZHktZ2FnYS1lbW90aW9uYWwtdHJpYnV0ZS10b255LWJlbm5ldHQtY3JpZXPSAQA?oc=5,"Mon, 04 Apr 2022 13:24:54 GMT",1649078694,entertainment
8,WCCO unearths incredibly rare footage of Prince as a young boy - CBS Mornings | entertainment,https://news.google.com/__i/rss/rd/articles/CBMiK2h0dHBzOi8vd3d3LnlvdXR1YmUuY29tL3dhdGNoP3Y9eG9VZDNNbThCcFnSAQA?oc=5,"Mon, 04 Apr 2022 14:21:52 GMT",1649082112,entertainment
9,"This Was Bruce Willis' First Sign of Aphasia, Coworkers Say — Best Life - Best Life | entertainment",https://news.google.com/__i/rss/rd/articles/CBMiQWh0dHBzOi8vYmVzdGxpZmVvbmxpbmUuY29tL25ld3MtYnJ1Y2Utd2lsbGlzLWZpcnN0LWFwaGFzaWEtc2lnbnMv0gEA?oc=5,"Mon, 04 Apr 2022 14:02:51 GMT",1649080971,entertainment
10,Watch Joni Mitchell sing in public for the first time since 2013 - NME | entertainment,https://news.google.com/__i/rss/rd/articles/CBMiZ2h0dHBzOi8vd3d3Lm5tZS5jb20vbmV3cy9tdXNpYy93YXRjaC1qb25pLW1pdGNoZWxsLXNpbmctaW4tcHVibGljLWZvci10aGUtZmlyc3QtdGltZS1zaW5jZS0yMDEzLTMxOTcxNzbSAQA?oc=5,"Mon, 04 Apr 2022 07:43:27 GMT",1649058207,entertainment
11,Not a joke: Louis C.K. won a Grammy for Best Comedy Album - Entertainment Weekly News | entertainment,https://news.google.com/__i/rss/rd/articles/CBMiRGh0dHBzOi8vZXcuY29tL2F3YXJkcy9ncmFtbXlzL2xvdWlzLWNrLXdvbi1ncmFtbXktYmVzdC1jb21lZHktYWxidW0v0gEA?oc=5,"Mon, 04 Apr 2022 13:37:00 GMT",1649079420,entertainment
12,Megan Thee Stallion and Dua Lipa recreate infamous on-stage moment between Mariah Carey and Whitney Houston - CNN | entertainment,https://news.google.com/__i/rss/rd/articles/CBMiY2h0dHBzOi8vd3d3LmNubi5jb20vc3R5bGUvYXJ0aWNsZS9tZWdhbi10aGVlLXN0YWxsaW9uLWR1YS1saXBhLWdyYW1teXMtZG9uYXRlbGxhLXZlcnNhY2UvaW5kZXguaHRtbNIBAA?oc=5,"Mon, 04 Apr 2022 11:43:23 GMT",1649072603,entertainment
13,Kim Kardashian reportedly meets Pete Davidson's grandparents - Page Six | entertainment,https://news.google.com/__i/rss/rd/articles/CBMiW2h0dHBzOi8vcGFnZXNpeC5jb20vMjAyMi8wNC8wNC9raW0ta2FyZGFzaGlhbi1yZXBvcnRlZGx5LW1lZXRzLXBldGUtZGF2aWRzb25zLWdyYW5kcGFyZW50cy_SAQA?oc=5,"Mon, 04 Apr 2022 15:23:00 GMT",1649085780,entertainment
14,"Ken Burns explores the virtues, vices of Benjamin Franklin in his latest PBS documentary - USA TODAY | entertainment",https://news.google.com/__i/rss/rd/articles/CBMihgFodHRwczovL3d3dy51c2F0b2RheS5jb20vc3RvcnkvZW50ZXJ0YWlubWVudC90di8yMDIyLzA0LzA0L2tlbi1idXJucy13aHktYmVuamFtaW4tZnJhbmtsaW4tZmFzY2luYXRpbmctZG9jdW1lbnRhcnktc3ViamVjdC83MjE5NjgwMDAxL9IBAA?oc=5,"Mon, 04 Apr 2022 13:42:55 GMT",1649079775,entertainment
15,"Pat McAfee steals show at WrestleMania, takes stunner from Steve Austin - Fox News | entertainment",https://news.google.com/__i/rss/rd/articles/CBMiS2h0dHBzOi8vd3d3LmZveG5ld3MuY29tL3Nwb3J0cy9wYXQtbWNhZmVlLXdyZXN0bGVtYW5pYS1zdHVubmVyLXN0ZXZlLWF1c3RpbtIBAA?oc=5,"Mon, 04 Apr 2022 12:31:20 GMT",1649075480,entertainment
16,Guardians of the Galaxy: Cosmic Rewind Blasts Into EPCOT at Walt Disney World in May - Gizmodo | entertainment,https://news.google.com/__i/rss/rd/articles/CBMiVWh0dHBzOi8vZ2l6bW9kby5jb20vZ3VhcmRpYW5zLW9mLXRoZS1nYWxheHktY29zbWljLXJld2luZC1ibGFzdHMtaW50by1lcGNvLTE4NDg3NDYxMznSAQA?oc=5,"Mon, 04 Apr 2022 19:10:00 GMT",1649099400,entertainment
17,GRAMMYs: Questlove and Trevor Noah JOKE About Will Smith Slap - Entertainment Tonight | entertainment,https://news.google.com/__i/rss/rd/articles/CBMiK2h0dHBzOi8vd3d3LnlvdXR1YmUuY29tL3dhdGNoP3Y9U0RjMXl2dzhPVXPSAQA?oc=5,"Mon, 04 Apr 2022 17:00:13 GMT",1649091613,entertainment
18,Star Trek: Strange New Worlds - Meet the New Crew of the USS Enterprise - IGN - IGN | entertainment,https://news.google.com/__i/rss/rd/articles/CBMiUmh0dHBzOi8vd3d3Lmlnbi5jb20vYXJ0aWNsZXMvc3Rhci10cmVrLXN0cmFuZ2UtbmV3LXdvcmxkcy1jYXN0LWNyZXctdXNzLWVudGVycHJpc2XSAQA?oc=5,"Mon, 04 Apr 2022 16:12:04 GMT",1649088724,entertainment
19,42 Questions About ‘Morbius’ and Its Post-Credits Scenes - The Ringer | entertainment,https://news.google.com/__i/rss/rd/articles/CBMiU2h0dHBzOi8vd3d3LnRoZXJpbmdlci5jb20vbW92aWVzLzIwMjIvNC80LzIzMDA5NTA5L21vcmJpdXMtc29ueS13aHktd2h5LXdoeS13aHktd2h50gFgaHR0cHM6Ly93d3cudGhlcmluZ2VyLmNvbS9wbGF0Zm9ybS9hbXAvbW92aWVzLzIwMjIvNC80LzIzMDA5NTA5L21vcmJpdXMtc29ueS13aHktd2h5LXdoeS13aHktd2h5?oc=5,"Mon, 04 Apr 2022 10:20:00 GMT",1649067600,entertainment
20,"Jason Alexander honors his late TV mom, Estelle Harris: ""Relishing her glorious laughter was a treat"" - The A.V. Club | entertainment",https://news.google.com/__i/rss/rd/articles/CBMiVGh0dHBzOi8vd3d3LmF2Y2x1Yi5jb20vamFzb24tYWxleGFuZGVyLWhvbm9ycy1zZWluZmVsZC1tb20tZXN0ZWxsZS1oYXJyaXMtMTg0ODc0NjA3ONIBAA?oc=5,"Mon, 04 Apr 2022 16:56:00 GMT",1649091360,entertainment
21,"Steven Tyler, 74, plants a kiss on his assistant turned girlfriend Aimee Preston, 33 - Daily Mail | entertainment",https://news.google.com/__i/rss/rd/articles/CBMihAFodHRwczovL3d3dy5kYWlseW1haWwuY28udWsvdHZzaG93Yml6L2FydGljbGUtMTA2ODQzNzEvU3RldmVuLVR5bGVyLTc0LXBsYW50cy1raXNzLWFzc2lzdGFudC10dXJuZWQtZ2lybGZyaWVuZC1BaW1lZS1QcmVzdG9uLTMzLmh0bWzSAQA?oc=5,"Mon, 04 Apr 2022 13:54:52 GMT",1649080492,entertainment
22,Today's Wordle Trips Some Players Up - ComicBook.com | entertainment,https://news.google.com/__i/rss/rd/articles/CBMiQ2h0dHBzOi8vY29taWNib29rLmNvbS9nYW1pbmcvbmV3cy93b3JkbGUtMjg5LWFwcmlsLTQtYW5zd2VyLWhpbnQteC_SAQA?oc=5,"Mon, 04 Apr 2022 11:14:00 GMT",1649070840,entertainment
23,Olivia Rodrigo accidentally broke one of her Grammy Awards - CNN | entertainment,https://news.google.com/__i/rss/rd/articles/CBMiTmh0dHBzOi8vd3d3LmNubi5jb20vMjAyMi8wNC8wNC9lbnRlcnRhaW5tZW50L29saXZpYS1yb2RyaWdvLWdyYW1teXMvaW5kZXguaHRtbNIBAA?oc=5,"Mon, 04 Apr 2022 17:19:00 GMT",1649092740,entertainment
24,Cardi B quits Twitter after feuding with fans over Grammys - New York Daily News | entertainment,https://news.google.com/__i/rss/rd/articles/CBMia2h0dHBzOi8vd3d3Lm55ZGFpbHluZXdzLmNvbS9zbnlkZS9ueS1jYXJkaS1iLWdyYW1teXMtdHdpdHRlci0yMDIyMDQwNC14NGhmZTVudXNyYmFqZ3RnYTV4cmx3dmV1YS1zdG9yeS5odG1s0gEA?oc=5,"Mon, 04 Apr 2022 12:10:00 GMT",1649074200,entertainment
25,Jon Batiste privately married Suleika Jaouad before her bone marrow transplant - CNN | entertainment,https://news.google.com/__i/rss/rd/articles/CBMiYmh0dHBzOi8vd3d3LmNubi5jb20vMjAyMi8wNC8wNC9lbnRlcnRhaW5tZW50L2pvbi1iYXRpc3RlLW1hcnJpZWQtc3VsZWlrYS1qYW91YWQtZ3JhbW15cy9pbmRleC5odG1s0gEA?oc=5,"Mon, 04 Apr 2022 13:11:00 GMT",1649077860,entertainment
